MAL_ID,Name,Score,Genre,Episodes,Studios,Source,Rating,Favorites,Completed,Dropped,Premiered
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),7.85,Slice of Life,12,Lerche,Light novel,PG-13 - Teens 13 or older,8794,437639,9892,Summer 2017
249,InuYasha,7.85,Action,167,Sunrise,Manga,PG-13 - Teens 13 or older,17186,317986,47273,Fall 2000
4087,Michiko to Hatchin,7.85,Action,22,Manglobe,Original,R - 17+ (violence & profanity),1927,53387,5482,Fall 2008
12403,Yuru Yuri♪♪,7.85,Slice of Life,12,Doga Kobo,Manga,PG-13 - Teens 13 or older,935,110706,2409,Summer 2012
12413,Jormungand,7.85,Action,12,White Fox,Manga,R+ - Mild Nudity,2515,152313,7681,Spring 2012
4814,Junjou Romantica 2,7.85,Comedy,12,Studio Deen,Manga,PG-13 - Teens 13 or older,1253,127992,1858,Fall 2008
32998,91 Days,7.84,Action,12,Shuka,Original,R - 17+ (violence & profanity),5208,255359,19745,Summer 2016
3604,Hidamari Sketch x 365,7.84,Slice of Life,13,Shaft,4-koma manga,PG-13 - Teens 13 or older,156,17947,561,Summer 2008
5680,K-On!,7.84,Music,13,Kyoto Animation,4-koma manga,PG-13 - Teens 13 or older,19409,519279,25207,Spring 2009
34577,Nanatsu no Taizai: Imashime no Fukkatsu,7.84,Action,24,A-1 Pictures,Manga,PG-13 - Teens 13 or older,6591,592000,11589,Winter 2018
397,Seikai no Senki II,7.84,Action,10,Sunrise,Light novel,PG-13 - Teens 13 or older,116,13721,258,Summer 2001
35222,Gakuen Babysitters,7.84,Comedy,12,Brain's Base,Manga,PG-13 - Teens 13 or older,1594,105231,4997,Winter 2018
37029,Hoozuki no Reitetsu 2nd Season: Sono Ni,7.84,Comedy,13,Studio Deen,Manga,PG-13 - Teens 13 or older,40,11430,301,Spring 2018
253,Jungle wa Itsumo Hare nochi Guu,7.84,Slice of Life,26,Shin-Ei Animation,Manga,PG-13 - Teens 13 or older,397,14766,1893,Spring 2001
322,Paradise Kiss,7.83,Comedy,12,Madhouse,Manga,R - 17+ (violence & profanity),2842,90827,4516,Fall 2005
1172,Slayers Try,7.83,Adventure,26,J.C.Staff,Light novel,PG-13 - Teens 13 or older,236,36182,639,Spring 1997
5630,Higashi no Eden,7.83,Action,11,Production I.G,Original,R - 17+ (violence & profanity),4155,274002,9490,Spring 2009
36028,Golden Kamuy,7.83,Action,12,Geno Studio,Manga,R - 17+ (violence & profanity),1754,107966,7493,Spring 2018
15809,Hataraku Maou-sama!,7.83,Comedy,13,White Fox,Light novel,PG-13 - Teens 13 or older,9596,839612,16062,Spring 2013
202,Wolf's Rain,7.82,Action,26,Bones,Original,PG-13 - Teens 13 or older,5716,135944,11858,Winter 2003
890,Yuusha-Ou GaoGaiGar,7.82,Adventure,49,Sunrise,Original,G - All Ages,301,5530,723,Winter 1997
7588,Saraiya Goyou,7.82,Mystery,12,Manglobe,Manga,PG-13 - Teens 13 or older,744,26153,1923,Spring 2010
3750,Maria-sama ga Miteru 4th,7.82,Slice of Life,13,Studio Deen,Light novel,PG-13 - Teens 13 or older,88,10586,397,Winter 2009
11887,Kokoro Connect,7.82,Slice of Life,13,SILVER LINK.,Light novel,PG-13 - Teens 13 or older,7259,398032,16625,Summer 2012
39575,Somali to Mori no Kamisama,7.82,Adventure,12,Satelight,Web manga,PG-13 - Teens 13 or older,1182,84732,10636,Winter 2020
97,Last Exile,7.82,Action,26,Gonzo,Original,PG-13 - Teens 13 or older,1848,77235,5038,Spring 2003
1472,City Hunter 3,7.82,Action,13,Sunrise,Manga,PG-13 - Teens 13 or older,34,9054,222,Fall 1989
29787,Gochuumon wa Usagi Desu ka??,7.82,Slice of Life,12,"Kinema Citrus, White Fox",4-koma manga,PG-13 - Teens 13 or older,794,58148,2284,Fall 2015
4080,Kyou kara Maou! 3rd Series,7.81,Adventure,39,Studio Deen,Light novel,PG-13 - Teens 13 or older,145,15390,920,Spring 2008
1571,Ghost Hunt,7.81,Mystery,25,J.C.Staff,Light novel,PG-13 - Teens 13 or older,3014,107324,6964,Fall 2006
1491,Ginga Tetsudou 999,7.81,Sci-Fi,113,Toei Animation,Manga,G - All Ages,352,5030,1243,Fall 1978
5005,Tentai Senshi Sunred,7.81,Comedy,26,AIC ASTA,Manga,PG-13 - Teens 13 or older,203,6426,1088,Fall 2008
22319,Tokyo Ghoul,7.81,Action,12,Studio Pierrot,Manga,R - 17+ (violence & profanity),45519,1594880,38668,Summer 2014
19111,Love Live! School Idol Project 2nd Season,7.81,Music,13,Sunrise,Other,PG-13 - Teens 13 or older,2929,155708,3734,Spring 2014
269,Bleach,7.8,Action,366,Studio Pierrot,Manga,PG-13 - Teens 13 or older,54386,638922,174710,Fall 2004
1425,Lupin III: Part II,7.8,Action,155,Tokyo Movie Shinsha,Manga,R+ - Mild Nudity,231,9334,972,Fall 1977
20431,Hoozuki no Reitetsu,7.8,Comedy,13,Wit Studio,Manga,PG-13 - Teens 13 or older,1088,45319,5827,Winter 2014
30727,Saenai Heroine no Sodatekata ♭,7.8,Harem,11,A-1 Pictures,Light novel,PG-13 - Teens 13 or older,1398,151829,4545,Spring 2017
9926,Sekaiichi Hatsukoi,7.79,Comedy,12,Studio Deen,Manga,PG-13 - Teens 13 or older,3376,135952,4430,Spring 2011
30123,Akagami no Shirayuki-hime,7.79,Drama,12,Bones,Manga,PG-13 - Teens 13 or older,5657,289725,17453,Summer 2015
31478,Bungou Stray Dogs,7.79,Action,12,Bones,Manga,R - 17+ (violence & profanity),16062,497596,26306,Spring 2016
93,Mobile Suit Gundam SEED,7.79,Action,50,Sunrise,Original,R - 17+ (violence & profanity),3584,101920,5021,Fall 2002
7724,Shiki,7.79,Mystery,22,Daume,Manga,R - 17+ (violence & profanity),7246,255427,16070,Summer 2010
7645,Heartcatch Precure!,7.79,Action,49,Toei Animation,Original,G - All Ages,509,10492,1428,Winter 2010
19319,Gundam Build Fighters,7.79,Action,25,Sunrise,Original,G - All Ages,602,38640,2547,Fall 2013
2828,Ie Naki Ko,7.79,Adventure,51,"Madhouse, TMS Entertainment",Novel,G - All Ages,168,4144,367,Fall 1977
552,Digimon Adventure,7.79,Action,54,Toei Animation,Other,PG - Children,4907,283580,8276,Spring 1999
795,Oniisama e...,7.79,Drama,39,Tezuka Productions,Manga,PG-13 - Teens 13 or older,622,7539,987,Summer 1991
154,Shaman King,7.78,Action,64,Xebec,Manga,PG-13 - Teens 13 or older,3672,208822,13069,Summer 2001
1473,City Hunter '91,7.78,Action,13,Sunrise,Manga,PG-13 - Teens 13 or older,39,8513,259,Spring 1991
19703,Kyousou Giga (TV),7.78,Action,10,Toei Animation,Original,PG-13 - Teens 13 or older,1768,52450,4133,Fall 2013
80,Mobile Suit Gundam,7.78,Action,43,Sunrise,Original,PG-13 - Teens 13 or older,1787,52669,3100,Spring 1979
10357,Jinrui wa Suitai Shimashita,7.78,Comedy,12,AIC ASTA,Light novel,PG-13 - Teens 13 or older,1875,61445,6882,Summer 2012
33899,IDOLiSH7,7.78,Music,17,TROYCA,Game,PG-13 - Teens 13 or older,905,15896,1993,Winter 2018
18153,Kyoukai no Kanata,7.78,Slice of Life,12,Kyoto Animation,Light novel,PG-13 - Teens 13 or older,10726,531679,25104,Fall 2013
1818,Claymore,7.78,Action,26,Madhouse,Manga,R+ - Mild Nudity,8176,331697,19897,Spring 2007
17895,Golden Time,7.78,Comedy,24,J.C.Staff,Light novel,PG-13 - Teens 13 or older,9875,442612,30567,Fall 2013
13203,Lupin the Third: Mine Fujiko to Iu Onna,7.78,Action,13,TMS Entertainment,Manga,R+ - Mild Nudity,370,21715,1658,Spring 2012
37873,BanG Dream! Garupa☆Pico,7.78,Music,26,"SANZIGEN, DMM.futureworks",Original,PG-13 - Teens 13 or older,124,9659,355,Summer 2018
40956,Enen no Shouboutai: Ni no Shou,7.78,Action,24,David Production,Manga,PG-13 - Teens 13 or older,1545,137992,8720,Summer 2020
8311,Tegamibachi Reverse,7.78,Adventure,25,Studio Pierrot,Manga,PG-13 - Teens 13 or older,228,31166,1599,Fall 2010
35073,Overlord II,7.78,Action,13,Madhouse,Light novel,R - 17+ (violence & profanity),3582,510232,8768,Winter 2018
39534,Jibaku Shounen Hanako-kun,7.78,Comedy,12,Lerche,Manga,PG-13 - Teens 13 or older,6788,149379,13265,Winter 2020
35860,Karakai Jouzu no Takagi-san,7.77,Slice of Life,12,Shin-Ei Animation,Manga,PG-13 - Teens 13 or older,3537,207570,16311,Winter 2018
1887,Lucky☆Star,7.77,Slice of Life,24,Kyoto Animation,4-koma manga,PG-13 - Teens 13 or older,14038,302483,38429,Spring 2007
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,7.77,Action,12,Polygon Pictures,Manga,R - 17+ (violence & profanity),353,70977,2193,Spring 2015
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",7.77,Action,12,A-1 Pictures,Light novel,R - 17+ (violence & profanity),1696,335209,6532,Winter 2016
2508,Genshiken 2,7.77,Comedy,12,Arms,Manga,R - 17+ (violence & profanity),206,52072,1271,Fall 2007
28999,Charlotte,7.77,Drama,13,P.A. Works,Original,PG-13 - Teens 13 or older,17800,811977,22611,Summer 2015
14741,Chuunibyou demo Koi ga Shitai!,7.77,Slice of Life,12,Kyoto Animation,Light novel,PG-13 - Teens 13 or older,17973,691636,23477,Fall 2012
1254,Saint Seiya,7.77,Adventure,114,Toei Animation,Manga,PG-13 - Teens 13 or older,4281,93646,7527,Fall 1986
38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",7.76,Slice of Life,12,Zero-G,Web manga,PG-13 - Teens 13 or older,881,71736,5322,Winter 2019
34914,New Game!!,7.76,Game,12,Doga Kobo,4-koma manga,PG-13 - Teens 13 or older,800,128094,4466,Summer 2017
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,7.76,Slice of Life,373,Gallop,Manga,PG-13 - Teens 13 or older,153,4609,1070,Summer 1996
5835,Hanasakeru Seishounen,7.76,Drama,39,Studio Pierrot,Manga,PG-13 - Teens 13 or older,595,26098,4661,Spring 2009
26,Texhnolyze,7.76,Action,22,Madhouse,Original,R+ - Mild Nudity,3671,47532,8112,Spring 2003
479,Ueki no Housoku,7.76,Action,51,Studio Deen,Manga,PG-13 - Teens 13 or older,879,51123,4889,Spring 2005
1562,Yamato Nadeshiko Shichihenge♥,7.76,Comedy,25,Nippon Animation,Manga,PG-13 - Teens 13 or older,2464,87812,6588,Fall 2006
210,Ranma ½,7.76,Slice of Life,161,Studio Deen,Manga,R+ - Mild Nudity,3665,97406,17404,Spring 1989
534,Slayers,7.76,Adventure,26,E&G Films,Light novel,PG-13 - Teens 13 or older,1948,68326,4375,Spring 1995
8516,Baka to Test to Shoukanjuu Ni!,7.76,Comedy,13,SILVER LINK.,Light novel,PG-13 - Teens 13 or older,1260,257010,5085,Summer 2011
25649,Junjou Romantica 3,7.76,Comedy,12,Studio Deen,Manga,PG-13 - Teens 13 or older,592,70239,1662,Summer 2015
32673,Udon no Kuni no Kiniro Kemari,7.76,Slice of Life,12,LIDENFILMS,Manga,PG-13 - Teens 13 or older,510,49894,4287,Fall 2016
407,Tantei Gakuen Q,7.76,Comedy,45,Studio Pierrot,Manga,PG-13 - Teens 13 or older,238,14895,1186,Spring 2003
9074,Arakawa Under the Bridge x Bridge,7.75,Comedy,13,Shaft,Manga,PG-13 - Teens 13 or older,418,92284,3823,Fall 2010
2104,Seto no Hanayome,7.75,Comedy,26,Gonzo,Manga,PG-13 - Teens 13 or older,2904,146558,14985,Spring 2007
1375,Watashi no Ashinaga Ojisan,7.75,Comedy,40,Nippon Animation,Novel,G - All Ages,116,6213,422,Winter 1990
41433,Akudama Drive,7.75,Action,12,Studio Pierrot,Original,R - 17+ (violence & profanity),1775,88466,5164,Fall 2020
6024,Chi's Sweet Home: Atarashii Ouchi,7.75,Comedy,104,Madhouse,Manga,G - All Ages,116,11689,1399,Spring 2009
4898,Kuroshitsuji,7.75,Action,24,A-1 Pictures,Manga,R - 17+ (violence & profanity),23517,573799,46856,Fall 2008
32370,D.Gray-man Hallow,7.75,Action,13,TMS Entertainment,Manga,R - 17+ (violence & profanity),1168,86157,5003,Summer 2016
7193,Aoi Bungaku Series,7.74,Drama,12,Madhouse,Novel,R - 17+ (violence & profanity),1376,57772,7439,Fall 2009
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7.74,Action,12,A-1 Pictures,Light novel,R - 17+ (violence & profanity),5306,441412,17137,Summer 2015
8426,Hourou Musuko,7.74,Drama,11,AIC Classic,Manga,PG-13 - Teens 13 or older,994,40667,4611,Winter 2011
5074,Tetsuwan Birdy Decode:02,7.74,Action,12,A-1 Pictures,Manga,R - 17+ (violence & profanity),247,27991,662,Winter 2009
20847,Seitokai Yakuindomo*,7.74,Slice of Life,13,GoHands,4-koma manga,R - 17+ (violence & profanity),521,134282,4572,Winter 2014
42250,Bungou Stray Dogs Wan!,7.74,Slice of Life,12,"Bones, Nomad",Manga,PG-13 - Teens 13 or older,472,10,520,Winter 2021
13535,Binbougami ga!,7.73,Comedy,13,Sunrise,Manga,PG-13 - Teens 13 or older,1182,120400,6109,Summer 2012
22043,Fairy Tail (2014),7.73,Action,102,"A-1 Pictures, Bridge",Manga,PG-13 - Teens 13 or older,11961,440657,50700,Spring 2014
4192,Hayate no Gotoku!!,7.73,Action,25,J.C.Staff,Manga,PG-13 - Teens 13 or older,521,67766,3125,Spring 2009
2582,Soukou Kihei Votoms,7.73,Action,52,Sunrise,Original,PG-13 - Teens 13 or older,334,4937,617,Spring 1983
33502,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,7.73,Sci-Fi,12,"Satelight, C2C",Light novel,PG-13 - Teens 13 or older,3388,166689,8698,Spring 2017
6033,Dragon Ball Kai,7.73,Action,97,Toei Animation,Manga,PG-13 - Teens 13 or older,2666,212339,10881,Spring 2009
8795,Panty & Stocking with Garterbelt,7.73,Action,13,Gainax,Original,R - 17+ (violence & profanity),4565,182764,14175,Fall 2010
8525,Kami nomi zo Shiru Sekai,7.73,Comedy,12,Manglobe,Manga,PG-13 - Teens 13 or older,5610,358472,14710,Fall 2010
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,7.73,Action,13,Madhouse,Light novel,R - 17+ (violence & profanity),1225,161838,6952,Summer 2016
90,Mobile Suit Gundam Wing,7.72,Action,49,Sunrise,Original,PG-13 - Teens 13 or older,2538,95155,4411,Spring 1995
6213,Toaru Kagaku no Railgun,7.72,Action,24,J.C.Staff,Manga,PG-13 - Teens 13 or older,7702,277246,11975,Fall 2009
5530,Pandora Hearts,7.72,Adventure,25,Xebec,Manga,PG-13 - Teens 13 or older,5621,187234,17444,Spring 2009
37924,Ani ni Tsukeru Kusuri wa Nai! 2,7.72,Comedy,24,"Fanworks, Imagineer",Web manga,PG-13 - Teens 13 or older,75,19362,524,Summer 2018
21405,Bokura wa Minna Kawai-sou,7.72,Slice of Life,12,Brain's Base,Manga,PG-13 - Teens 13 or older,1957,203521,8123,Spring 2014
36593,Hug tto! Precure,7.72,Action,49,Toei Animation,Original,G - All Ages,186,3248,718,Winter 2018
396,Seikai no Senki,7.72,Action,13,Sunrise,Light novel,PG-13 - Teens 13 or older,261,16557,592,Spring 2000
28249,Arslan Senki (TV),7.71,Action,25,"SANZIGEN, LIDENFILMS",Manga,R - 17+ (violence & profanity),1529,164712,17362,Spring 2015
582,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,7.71,Comedy,48,Magic Bus,Manga,R - 17+ (violence & profanity),129,3138,613,Winter 1998
709,Mujin Wakusei Survive,7.71,Action,52,"Madhouse, Telecom Animation Film",Original,G - All Ages,257,9800,933,Fall 2003
2451,Space Cobra,7.71,Action,31,Tokyo Movie Shinsha,Manga,R+ - Mild Nudity,208,6165,561,Fall 1982
38619,Joshikousei no Mudazukai,7.71,Comedy,12,Passione,Web manga,PG-13 - Teens 13 or older,442,34786,4101,Summer 2019
5485,Shin Mazinger Shougeki! Z-hen,7.71,Action,26,"Bee Media, Code",Manga,R - 17+ (violence & profanity),149,4885,787,Spring 2009
30240,Prison School,7.71,Comedy,12,J.C.Staff,Manga,R+ - Mild Nudity,5544,515188,27646,Summer 2015
35240,Princess Principal,7.71,Action,12,"Actas, Studio 3Hz",Original,R - 17+ (violence & profanity),3091,71772,6986,Summer 2017
9510,Mitsudomoe Zouryouchuu!,7.71,Slice of Life,8,Bridge,Manga,PG-13 - Teens 13 or older,90,30541,654,Winter 2011
1000,Uchuu Kaizoku Captain Herlock,7.71,Action,42,Toei Animation,Manga,PG-13 - Teens 13 or older,297,9540,1106,Spring 1978
18245,White Album 2,7.71,Drama,13,Satelight,Visual novel,PG-13 - Teens 13 or older,2996,106075,5161,Fall 2013
6956,Working!!,7.7,Comedy,13,A-1 Pictures,4-koma manga,PG-13 - Teens 13 or older,2378,222098,10575,Spring 2010
32491,Kanojo to Kanojo no Neko: Everything Flows,7.7,Slice of Life,4,LIDENFILMS,Original,G - All Ages,490,54707,903,Winter 2016
516,Keroro Gunsou,7.7,Comedy,358,Sunrise,Manga,PG-13 - Teens 13 or older,1061,20350,8722,Spring 2004
95,Turn A Gundam,7.7,Action,50,"Sunrise, Nakamura Production",Original,PG-13 - Teens 13 or older,760,14651,1448,Spring 1999
283,Akage no Anne,7.7,Slice of Life,50,Nippon Animation,Novel,G - All Ages,506,8181,778,Winter 1979
10460,Kimi to Boku.,7.7,Comedy,13,J.C.Staff,Manga,PG-13 - Teens 13 or older,1315,65483,7119,Fall 2011
251,Kyou kara Maou!,7.7,Adventure,78,Studio Deen,Light novel,PG-13 - Teens 13 or older,1475,37433,8528,Spring 2004
39196,Mairimashita! Iruma-kun,7.7,Comedy,23,Bandai Namco Pictures,Manga,PG-13 - Teens 13 or older,1346,117467,7597,Fall 2019
2471,Doraemon (1979),7.7,Adventure,1787,Shin-Ei Animation,Manga,PG - Children,401,21246,6353,Spring 1979
106,Hana yori Dango,7.7,Drama,51,Toei Animation,Manga,PG-13 - Teens 13 or older,762,25257,2974,Fall 1996
3841,Chi's Sweet Home,7.7,Comedy,104,Madhouse,Manga,G - All Ages,435,23184,4801,Spring 2008
28669,Go! Princess Precure,7.7,Action,50,Toei Animation,Original,G - All Ages,264,5249,861,Winter 2015
182,Tenkuu no Escaflowne,7.7,Adventure,26,Sunrise,Original,PG-13 - Teens 13 or older,2086,70674,4211,Spring 1996
12883,Tsuritama,7.7,Comedy,12,A-1 Pictures,Original,PG-13 - Teens 13 or older,2286,63453,6754,Spring 2012
31433,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,7.7,Action,12,Production I.G,Novel,R - 17+ (violence & profanity),298,27892,3301,Spring 2018
39681,D4DJ: First Mix,7.7,Music,13,SANZIGEN,Original,PG-13 - Teens 13 or older,175,3831,588,Fall 2020
34542,Inuyashiki,7.7,Action,11,MAPPA,Manga,R - 17+ (violence & profanity),2556,249599,14962,Fall 2017
120,Fruits Basket,7.69,Slice of Life,26,Studio Deen,Manga,PG-13 - Teens 13 or older,9504,297921,16709,Summer 2001
1279,Taiyou no Ko Esteban,7.69,Adventure,39,Studio Pierrot,Novel,PG-13 - Teens 13 or older,82,5549,348,Summer 1982
1293,Urusei Yatsura,7.69,Action,195,"Studio Pierrot, Studio Deen",Manga,PG-13 - Teens 13 or older,839,10365,3636,Fall 1981
2963,Minami-ke,7.69,Slice of Life,13,Daume,Manga,PG-13 - Teens 13 or older,1168,80007,5155,Fall 2007
22777,Dragon Ball Kai (2014),7.69,Action,61,Toei Animation,Manga,PG-13 - Teens 13 or older,684,98522,3797,Spring 2014
324,Kidou Keisatsu Patlabor: On Television,7.69,Comedy,47,Sunrise,Original,PG-13 - Teens 13 or older,361,9119,1000,Fall 1989
19775,Sidonia no Kishi,7.69,Action,12,Polygon Pictures,Manga,R - 17+ (violence & profanity),1420,120827,6787,Spring 2014
14511,Minami-ke Tadaima,7.69,Comedy,13,feel.,Manga,PG-13 - Teens 13 or older,68,29696,1008,Winter 2013
31783,Yowamushi Pedal: New Generation,7.69,Comedy,25,TMS Entertainment,Manga,PG-13 - Teens 13 or older,119,36138,1728,Winter 2017
290,Seikai no Monshou,7.69,Action,13,Sunrise,Light novel,PG-13 - Teens 13 or older,423,20068,948,Winter 1999
477,Aria the Animation,7.69,Sci-Fi,13,Hal Film Maker,Manga,G - All Ages,1891,46214,5312,Fall 2005
31859,Hai to Gensou no Grimgar,7.69,Action,12,A-1 Pictures,Light novel,PG-13 - Teens 13 or older,4870,355785,20498,Winter 2016
33253,Ajin 2nd Season,7.68,Action,13,Polygon Pictures,Manga,R - 17+ (violence & profanity),504,171205,4030,Fall 2016
33337,ACCA: 13-ku Kansatsu-ka,7.68,Mystery,12,Madhouse,Manga,PG-13 - Teens 13 or older,1066,62584,6434,Winter 2017
323,Mousou Dairinin,7.68,Mystery,13,Madhouse,Original,R+ - Mild Nudity,4214,136786,7967,Winter 2004
1281,Gakkou no Kaidan,7.68,Mystery,19,Studio Pierrot,Original,PG-13 - Teens 13 or older,1148,56120,4595,Fall 2000
444,Maria-sama ga Miteru: Haru,7.68,Drama,13,Studio Deen,Light novel,PG-13 - Teens 13 or older,79,14293,519,Summer 2004
18119,Servant x Service,7.68,Comedy,13,A-1 Pictures,4-koma manga,PG-13 - Teens 13 or older,618,97307,5592,Summer 2013
6702,Fairy Tail,7.68,Action,175,"Satelight, A-1 Pictures",Manga,PG-13 - Teens 13 or older,46658,737096,148408,Fall 2009
22265,Free!: Eternal Summer,7.68,Slice of Life,13,"Kyoto Animation, Animation Do",Original,PG-13 - Teens 13 or older,2762,233108,9681,Summer 2014
32979,Flip Flappers,7.68,Sci-Fi,13,Studio 3Hz,Original,PG-13 - Teens 13 or older,1954,68247,8184,Fall 2016
12021,Poyopoyo Kansatsu Nikki,7.68,Slice of Life,52,Studio Deen,4-koma manga,PG - Children,143,8595,1536,Winter 2012
2547,Shoukoujo Sara,7.68,Slice of Life,46,Nippon Animation,Novel,G - All Ages,84,10435,426,Winter 1985
38671,Enen no Shouboutai,7.68,Action,24,David Production,Manga,PG-13 - Teens 13 or older,5007,397998,44241,Summer 2019
39071,Machikado Mazoku,7.68,Slice of Life,12,J.C.Staff,4-koma manga,PG-13 - Teens 13 or older,670,41791,3466,Summer 2019
345,Eikoku Koi Monogatari Emma,7.67,Slice of Life,12,Studio Pierrot,Manga,G - All Ages,270,17473,1394,Spring 2005
39959,Ani ni Tsukeru Kusuri wa Nai! 3,7.67,Slice of Life,12,"Fanworks, Imagineer",Web manga,PG-13 - Teens 13 or older,38,13285,240,Fall 2019
22101,Soredemo Sekai wa Utsukushii,7.67,Adventure,12,Studio Pierrot,Manga,PG-13 - Teens 13 or older,1839,139884,9652,Spring 2014
34902,Tsurezure Children,7.67,Comedy,12,Studio Gokumi,4-koma manga,PG-13 - Teens 13 or older,2124,329447,10622,Summer 2017
21995,Ao Haru Ride,7.67,Comedy,12,Production I.G,Manga,PG-13 - Teens 13 or older,7415,421817,13046,Summer 2014
21843,Shingeki no Bahamut: Genesis,7.67,Action,12,MAPPA,Card game,R - 17+ (violence & profanity),1556,192178,10401,Fall 2014
1412,Lupin III,7.67,Action,23,Tokyo Movie Shinsha,Manga,PG-13 - Teens 13 or older,812,28319,2741,Fall 1971
31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,7.67,Mystery,22,Toei Animation,Manga,R - 17+ (violence & profanity),28,4464,280,Fall 2015
856,Utawarerumono,7.67,Action,26,OLM,Visual novel,R - 17+ (violence & profanity),1114,71646,5410,Spring 2006
40221,Kami no Tou,7.66,Action,13,Telecom Animation Film,Web manga,PG-13 - Teens 13 or older,6863,342538,14507,Spring 2020
150,Blood+,7.66,Action,50,Production I.G,Original,R - 17+ (violence & profanity),4623,163002,20329,Fall 2005
33354,Cardcaptor Sakura: Clear Card-hen,7.66,Adventure,22,Madhouse,Manga,PG - Children,2093,33780,4736,Winter 2018
60,Chrno Crusade,7.66,Action,24,Gonzo,Manga,R - 17+ (violence & profanity),2064,117484,9842,Fall 2003
1690,Bokura no,7.66,Sci-Fi,24,Gonzo,Manga,R - 17+ (violence & profanity),1088,49710,5606,Spring 2007
240,Genshiken,7.66,Slice of Life,12,Palm Studio,Manga,PG-13 - Teens 13 or older,1330,78639,4546,Fall 2004
14941,AKB0048: Next Stage,7.66,Music,13,Satelight,Original,PG-13 - Teens 13 or older,336,23550,832,Winter 2013
1699,Romeo x Juliet,7.66,Drama,24,Gonzo,Book,PG-13 - Teens 13 or older,1243,78891,8005,Spring 2007
488,Ichigo Mashimaro,7.66,Slice of Life,12,Daume,4-koma manga,PG-13 - Teens 13 or older,756,34913,1960,Summer 2005
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,7.66,Action,13,Studio Deen,Manga,PG-13 - Teens 13 or older,217,36232,1012,Summer 2013
160,"Ima, Soko ni Iru Boku",7.66,Adventure,13,AIC,Original,R - 17+ (violence & profanity),1018,39741,2434,Fall 1999
7592,Nurarihyon no Mago,7.65,Action,24,Studio Deen,Manga,PG-13 - Teens 13 or older,1345,129727,8576,Summer 2010
233,Daa! Daa! Daa!,7.65,Comedy,78,J.C.Staff,Manga,G - All Ages,262,10846,1509,Spring 2000
3092,Junjou Romantica,7.65,Comedy,12,Studio Deen,Manga,PG-13 - Teens 13 or older,5152,162168,7484,Spring 2008
34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,7.65,Drama,6,Studio Gokumi,Original,PG-13 - Teens 13 or older,199,14345,367,Fall 2017
36094,Hakumei to Mikochi,7.65,Slice of Life,12,Lerche,Manga,PG-13 - Teens 13 or older,254,15263,3773,Winter 2018
74,Gakuen Alice,7.65,Comedy,26,Group TAC,Manga,G - All Ages,1613,57369,2916,Fall 2004
65,Rozen Maiden: Träumend,7.65,Action,12,Nomad,Manga,PG-13 - Teens 13 or older,516,73523,1647,Fall 2005
71,Full Metal Panic!,7.65,Action,24,Gonzo,Light novel,R - 17+ (violence & profanity),4417,264665,13806,Winter 2002
24439,Kekkai Sensen,7.65,Action,12,Bones,Manga,R - 17+ (violence & profanity),6084,360051,26022,Spring 2015
228,Jigoku Shoujo,7.65,Mystery,26,Studio Deen,Original,R - 17+ (violence & profanity),3283,128781,17659,Fall 2005
18897,Nisekoi,7.65,Harem,20,Shaft,Manga,PG-13 - Teens 13 or older,12713,614039,28902,Winter 2014
3713,Jigoku Shoujo Mitsuganae,7.65,Mystery,26,Studio Deen,Original,R - 17+ (violence & profanity),315,46757,2471,Fall 2008
6444,Tegamibachi,7.65,Adventure,25,Studio Pierrot,Manga,PG-13 - Teens 13 or older,782,47679,5903,Fall 2009
1915,Mahou Shoujo Lyrical Nanoha StrikerS,7.65,Action,26,Seven Arcs,Original,PG-13 - Teens 13 or older,604,30069,1511,Spring 2007
28677,Yamada-kun to 7-nin no Majo (TV),7.65,Harem,12,LIDENFILMS,Manga,PG-13 - Teens 13 or older,3535,418171,13263,Spring 2015
40392,Runway de Waratte,7.65,Slice of Life,12,Ezόla,Manga,PG-13 - Teens 13 or older,298,40249,3422,Winter 2020
4725,Ga-Rei: Zero,7.64,Action,12,"AIC Spirits, Asread",Manga,R - 17+ (violence & profanity),3859,106942,7180,Fall 2008
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,7.64,Slice of Life,6,Studio Gokumi,Light novel,PG-13 - Teens 13 or older,158,14852,881,Fall 2017
32977,Aggressive Retsuko,7.64,Music,100,Fanworks,Other,PG-13 - Teens 13 or older,429,36362,3976,Spring 2016
32948,Fune wo Amu,7.64,Slice of Life,11,Zexcs,Novel,PG-13 - Teens 13 or older,333,36375,3507,Fall 2016
